"ID";"RegioS";"Perioden";"GemiddeldeVerkoopprijs_1"
"1063";"GM0362";"2008JJ00";"  337305"
"1064";"GM0362";"2009JJ00";"  308892"
"1065";"GM0362";"2010JJ00";"  312791"
"1066";"GM0362";"2011JJ00";"  318466"
"1067";"GM0362";"2012JJ00";"  306621"
"1068";"GM0362";"2013JJ00";"  280407"
"1069";"GM0362";"2014JJ00";"  305619"
"1070";"GM0362";"2015JJ00";"  331763"
"1071";"GM0362";"2016JJ00";"  363088"
"1072";"GM0362";"2017JJ00";"  420478"
"1073";"GM0362";"2018JJ00";"  474669"
"1074";"GM0362";"2019JJ00";"  525247"
"1075";"GM0363";"1995JJ00";"   98008"
"1076";"GM0363";"1996JJ00";"  110420"
"1077";"GM0363";"1997JJ00";"  126024"
"1078";"GM0363";"1998JJ00";"  151254"
"1079";"GM0363";"1999JJ00";"  189227"
"1080";"GM0363";"2000JJ00";"  224938"
"1081";"GM0363";"2001JJ00";"  247082"
"1082";"GM0363";"2002JJ00";"  251413"
"1083";"GM0363";"2003JJ00";"  231768"
"1084";"GM0363";"2004JJ00";"  227679"
"1085";"GM0363";"2005JJ00";"  238189"
"1086";"GM0363";"2006JJ00";"  257215"
"1087";"GM0363";"2007JJ00";"  285587"
"1088";"GM0363";"2008JJ00";"  305206"
"1089";"GM0363";"2009JJ00";"  280670"
"1090";"GM0363";"2010JJ00";"  281206"
"1091";"GM0363";"2011JJ00";"  284668"
"1092";"GM0363";"2012JJ00";"  270507"
"1093";"GM0363";"2013JJ00";"  256308"
"1094";"GM0363";"2014JJ00";"  272438"
"1095";"GM0363";"2015JJ00";"  303925"
"1096";"GM0363";"2016JJ00";"  358976"
"1097";"GM0363";"2017JJ00";"  407670"
"1098";"GM0363";"2018JJ00";"  460751"
"1099";"GM0363";"2019JJ00";"  484995"
"1100";"GM0364";"1995JJ00";"   94136"
"1101";"GM0364";"1996JJ00";"   96752"
"1102";"GM0364";"1997JJ00";"  101988"
"1103";"GM0364";"1998JJ00";"  104506"
"1104";"GM0364";"1999JJ00";"  149228"
"1105";"GM0364";"2000JJ00";"  163622"
"1106";"GM0364";"2001JJ00";"  206760"
"1107";"GM0364";"2002JJ00";"  229583"
"1108";"GM0364";"2003JJ00";"  190488"
"1109";"GM0364";"2004JJ00";"  197203"
"1110";"GM0364";"2005JJ00";"  219840"
"1111";"GM0364";"2006JJ00";"  209838"
"1112";"GM0364";"2007JJ00";"  244555"
"1113";"GM0364";"2008JJ00";"  246431"
"1114";"GM0364";"2009JJ00";"  197245"
"1115";"GM0364";"2010JJ00";"  223475"
"1116";"GM0364";"2011JJ00";""
"1117";"GM0364";"2012JJ00";""
"1118";"GM0364";"2013JJ00";""
"1119";"GM0364";"2014JJ00";""
"1120";"GM0364";"2015JJ00";""
"1121";"GM0364";"2016JJ00";""
"1122";"GM0364";"2017JJ00";""
"1123";"GM0364";"2018JJ00";""
"1124";"GM0364";"2019JJ00";""
"1125";"GM0199";"1995JJ00";"   93485"
"1126";"GM0199";"1996JJ00";"  120437"
"1127";"GM0199";"1997JJ00";"  136359"
"1128";"GM0199";"1998JJ00";"  132375"
"1129";"GM0199";"1999JJ00";"  160114"
"1130";"GM0199";"2000JJ00";"  187234"
"1131";"GM0199";"2001JJ00";"  226368"
"1132";"GM0199";"2002JJ00";"  252250"
"1133";"GM0199";"2003JJ00";"  186298"
"1134";"GM0199";"2004JJ00";"  232725"
"1135";"GM0199";"2005JJ00";""
"1136";"GM0199";"2006JJ00";""
"1137";"GM0199";"2007JJ00";""
"1138";"GM0199";"2008JJ00";""
"1139";"GM0199";"2009JJ00";""
"1140";"GM0199";"2010JJ00";""
"1141";"GM0199";"2011JJ00";""
"1142";"GM0199";"2012JJ00";""
"1143";"GM0199";"2013JJ00";""
"1144";"GM0199";"2014JJ00";""
"1145";"GM0199";"2015JJ00";""
"1146";"GM0199";"2016JJ00";""
"1147";"GM0199";"2017JJ00";""
"1148";"GM0199";"2018JJ00";""
"1149";"GM0199";"2019JJ00";""
"1150";"GM0105";"1995JJ00";"  103300"
"1151";"GM0105";"1996JJ00";"  116129"
"1152";"GM0105";"1997JJ00";"  103194"
"1153";"GM0105";"1998JJ00";""
"1154";"GM0105";"1999JJ00";""
"1155";"GM0105";"2000JJ00";""
"1156";"GM0105";"2001JJ00";""
"1157";"GM0105";"2002JJ00";""
"1158";"GM0105";"2003JJ00";""
"1159";"GM0105";"2004JJ00";""
"1160";"GM0105";"2005JJ00";""
"1161";"GM0105";"2006JJ00";""
"1162";"GM0105";"2007JJ00";""
"1163";"GM0105";"2008JJ00";""
"1164";"GM0105";"2009JJ00";""
"1165";"GM0105";"2010JJ00";""
"1166";"GM0105";"2011JJ00";""
"1167";"GM0105";"2012JJ00";""
"1168";"GM0105";"2013JJ00";""
"1169";"GM0105";"2014JJ00";""
"1170";"GM0105";"2015JJ00";""
"1171";"GM0105";"2016JJ00";""
"1172";"GM0105";"2017JJ00";""
"1173";"GM0105";"2018JJ00";""
"1174";"GM0105";"2019JJ00";""
"1175";"GM0366";"1995JJ00";"   85235"
"1176";"GM0366";"1996JJ00";"   93961"
"1177";"GM0366";"1997JJ00";"  113344"
"1178";"GM0366";"1998JJ00";"  124096"
"1179";"GM0366";"1999JJ00";"  145181"
"1180";"GM0366";"2000JJ00";"  174154"
"1181";"GM0366";"2001JJ00";"  186422"
"1182";"GM0366";"2002JJ00";"  192936"
"1183";"GM0366";"2003JJ00";"  207238"
"1184";"GM0366";"2004JJ00";"  207360"
"1185";"GM0366";"2005JJ00";"  228171"
"1186";"GM0366";"2006JJ00";"  225820"
"1187";"GM0366";"2007JJ00";"  227336"
"1188";"GM0366";"2008JJ00";"  250308"
"1189";"GM0366";"2009JJ00";"  217520"
"1190";"GM0366";"2010JJ00";"  199918"
"1191";"GM0366";"2011JJ00";"  214838"
"1192";"GM0366";"2012JJ00";""
"1193";"GM0366";"2013JJ00";""
"1194";"GM0366";"2014JJ00";""
"1195";"GM0366";"2015JJ00";""
"1196";"GM0366";"2016JJ00";""
"1197";"GM0366";"2017JJ00";""
"1198";"GM0366";"2018JJ00";""
"1199";"GM0366";"2019JJ00";""
"1200";"GM0200";"1995JJ00";"  100024"
"1201";"GM0200";"1996JJ00";"  109968"
"1202";"GM0200";"1997JJ00";"  122534"
"1203";"GM0200";"1998JJ00";"  136409"
"1204";"GM0200";"1999JJ00";"  156702"
"1205";"GM0200";"2000JJ00";"  192227"
"1206";"GM0200";"2001JJ00";"  210654"
"1207";"GM0200";"2002JJ00";"  213442"
"1208";"GM0200";"2003JJ00";"  220285"
"1209";"GM0200";"2004JJ00";"  230944"
"1210";"GM0200";"2005JJ00";"  243423"
"1211";"GM0200";"2006JJ00";"  254550"
"1212";"GM0200";"2007JJ00";"  263858"
"1213";"GM0200";"2008JJ00";"  260812"
"1214";"GM0200";"2009JJ00";"  238914"
"1215";"GM0200";"2010JJ00";"  239224"
"1216";"GM0200";"2011JJ00";"  243583"
"1217";"GM0200";"2012JJ00";"  230535"
"1218";"GM0200";"2013JJ00";"  204898"
"1219";"GM0200";"2014JJ00";"  214203"
"1220";"GM0200";"2015JJ00";"  219569"
"1221";"GM0200";"2016JJ00";"  227978"
"1222";"GM0200";"2017JJ00";"  252463"
"1223";"GM0200";"2018JJ00";"  275434"
"1224";"GM0200";"2019JJ00";"  287155"
"1225";"GM0003";"1995JJ00";"   63239"
"1226";"GM0003";"1996JJ00";"   63839"
"1227";"GM0003";"1997JJ00";"   75184"
"1228";"GM0003";"1998JJ00";"   77023"
"1229";"GM0003";"1999JJ00";"   80202"
"1230";"GM0003";"2000JJ00";"   93688"
"1231";"GM0003";"2001JJ00";"  112452"
"1232";"GM0003";"2002JJ00";"  126843"
"1233";"GM0003";"2003JJ00";"  141034"
"1234";"GM0003";"2004JJ00";"  153787"
"1235";"GM0003";"2005JJ00";"  162537"
"1236";"GM0003";"2006JJ00";"  150387"
"1237";"GM0003";"2007JJ00";"  161195"
"1238";"GM0003";"2008JJ00";"  179629"
"1239";"GM0003";"2009JJ00";"  159694"
"1240";"GM0003";"2010JJ00";"  167311"
"1241";"GM0003";"2011JJ00";"  171155"
"1242";"GM0003";"2012JJ00";"  151738"
"1243";"GM0003";"2013JJ00";"  141286"
"1244";"GM0003";"2014JJ00";"  146861"
"1245";"GM0003";"2015JJ00";"  146925"
"1246";"GM0003";"2016JJ00";"  164504"
"1247";"GM0003";"2017JJ00";"  174924"
"1248";"GM0003";"2018JJ00";"  192439"
"1249";"GM0003";"2019JJ00";"  194795"
"1250";"GM0885";"1995JJ00";"  119162"
"1251";"GM0885";"1996JJ00";"  112834"
"1252";"GM0885";"1997JJ00";"  141654"
"1253";"GM0885";"1998JJ00";"  151948"
"1254";"GM0885";"1999JJ00";"  164240"
"1255";"GM0885";"2000JJ00";"  188990"
"1256";"GM0885";"2001JJ00";"  183610"
"1257";"GM0885";"2002JJ00";"  195137"
"1258";"GM0885";"2003JJ00";"  231565"
"1259";"GM0885";"2004JJ00";"  220243"
"1260";"GM0885";"2005JJ00";"  227055"
"1261";"GM0885";"2006JJ00";"  236324"
"1262";"GM0885";"2007JJ00";"  240021"
"1263";"GM0885";"2008JJ00";"  274057"
"1264";"GM0885";"2009JJ00";"  198916"
"1265";"GM0885";"2010JJ00";""
"1266";"GM0885";"2011JJ00";""
"1267";"GM0885";"2012JJ00";""
"1268";"GM0885";"2013JJ00";""
"1269";"GM0885";"2014JJ00";""
"1270";"GM0885";"2015JJ00";""
"1271";"GM0885";"2016JJ00";""
"1272";"GM0885";"2017JJ00";""
"1273";"GM0885";"2018JJ00";""
"1274";"GM0885";"2019JJ00";""
"1275";"GM0649";"1995JJ00";"   65405"
"1276";"GM0649";"1996JJ00";"   79146"
"1277";"GM0649";"1997JJ00";""
"1278";"GM0649";"1998JJ00";""
"1279";"GM0649";"1999JJ00";""
"1280";"GM0649";"2000JJ00";""
"1281";"GM0649";"2001JJ00";""
"1282";"GM0649";"2002JJ00";""
"1283";"GM0649";"2003JJ00";""
"1284";"GM0649";"2004JJ00";""
"1285";"GM0649";"2005JJ00";""
"1286";"GM0649";"2006JJ00";""
"1287";"GM0649";"2007JJ00";""
"1288";"GM0649";"2008JJ00";""
"1289";"GM0649";"2009JJ00";""
"1290";"GM0649";"2010JJ00";""
"1291";"GM0649";"2011JJ00";""
"1292";"GM0649";"2012JJ00";""
"1293";"GM0649";"2013JJ00";""
"1294";"GM0649";"2014JJ00";""
"1295";"GM0649";"2015JJ00";""
"1296";"GM0649";"2016JJ00";""
"1297";"GM0649";"2017JJ00";""
"1298";"GM0649";"2018JJ00";""
"1299";"GM0649";"2019JJ00";""
"1300";"GM0202";"1995JJ00";"   80240"
"1301";"GM0202";"1996JJ00";"   87221"
"1302";"GM0202";"1997JJ00";"   97326"
"1303";"GM0202";"1998JJ00";"  111416"
"1304";"GM0202";"1999JJ00";"  129059"
"1305";"GM0202";"2000JJ00";"  149386"
"1306";"GM0202";"2001JJ00";"  164376"
"1307";"GM0202";"2002JJ00";"  172213"
"1308";"GM0202";"2003JJ00";"  179682"
"1309";"GM0202";"2004JJ00";"  186810"
"1310";"GM0202";"2005JJ00";"  188779"
"1311";"GM0202";"2006JJ00";"  196732"
"1312";"GM0202";"2007JJ00";"  203549"
"1313";"GM0202";"2008JJ00";"  219351"
"1314";"GM0202";"2009JJ00";"  200876"
"1315";"GM0202";"2010JJ00";"  204498"
"1316";"GM0202";"2011JJ00";"  212747"
"1317";"GM0202";"2012JJ00";"  205702"
"1318";"GM0202";"2013JJ00";"  189517"
"1319";"GM0202";"2014JJ00";"  190551"
"1320";"GM0202";"2015JJ00";"  199528"
"1321";"GM0202";"2016JJ00";"  205816"
"1322";"GM0202";"2017JJ00";"  221424"
"1323";"GM0202";"2018JJ00";"  249290"
"1324";"GM0202";"2019JJ00";"  260635"
"1325";"GM0106";"1995JJ00";"   75013"
"1326";"GM0106";"1996JJ00";"   81232"
"1327";"GM0106";"1997JJ00";"   80947"
"1328";"GM0106";"1998JJ00";"   88505"
"1329";"GM0106";"1999JJ00";"  102768"
"1330";"GM0106";"2000JJ00";"  120177"
"1331";"GM0106";"2001JJ00";"  131365"
"1332";"GM0106";"2002JJ00";"  145777"
"1333";"GM0106";"2003JJ00";"  149765"
"1334";"GM0106";"2004JJ00";"  159401"
"1335";"GM0106";"2005JJ00";"  168939"
"1336";"GM0106";"2006JJ00";"  180645"
"1337";"GM0106";"2007JJ00";"  184287"
"1338";"GM0106";"2008JJ00";"  186792"
"1339";"GM0106";"2009JJ00";"  184050"
"1340";"GM0106";"2010JJ00";"  186206"
"1341";"GM0106";"2011JJ00";"  182993"
"1342";"GM0106";"2012JJ00";"  182530"
"1343";"GM0106";"2013JJ00";"  172090"
"1344";"GM0106";"2014JJ00";"  175497"
"1345";"GM0106";"2015JJ00";"  183838"
"1346";"GM0106";"2016JJ00";"  190911"
"1347";"GM0106";"2017JJ00";"  199135"
"1348";"GM0106";"2018JJ00";"  213612"
"1349";"GM0106";"2019JJ00";"  228658"
"1350";"GM0743";"1995JJ00";"   99123"
"1351";"GM0743";"1996JJ00";"  125457"
"1352";"GM0743";"1997JJ00";"  146036"
"1353";"GM0743";"1998JJ00";"  154023"
"1354";"GM0743";"1999JJ00";"  172245"
"1355";"GM0743";"2000JJ00";"  205914"
"1356";"GM0743";"2001JJ00";"  212491"
"1357";"GM0743";"2002JJ00";"  238882"
"1358";"GM0743";"2003JJ00";"  251999"
"1359";"GM0743";"2004JJ00";"  244880"
"1360";"GM0743";"2005JJ00";"  282994"
"1361";"GM0743";"2006JJ00";"  263722"
"1362";"GM0743";"2007JJ00";"  298471"
"1363";"GM0743";"2008JJ00";"  337319"
"1364";"GM0743";"2009JJ00";"  298684"
"1365";"GM0743";"2010JJ00";"  292281"
"1366";"GM0743";"2011JJ00";"  293181"
"1367";"GM0743";"2012JJ00";"  245317"
"1368";"GM0743";"2013JJ00";"  249721"
"1369";"GM0743";"2014JJ00";"  247823"
"1370";"GM0743";"2015JJ00";"  264697"
"1371";"GM0743";"2016JJ00";"  268162"
"1372";"GM0743";"2017JJ00";"  292594"
"1373";"GM0743";"2018JJ00";"  290117"
"1374";"GM0743";"2019JJ00";"  334156"
"1375";"GM0143";"1995JJ00";"   87413"
"1376";"GM0143";"1996JJ00";"   91155"
"1377";"GM0143";"1997JJ00";"   97384"
"1378";"GM0143";"1998JJ00";"  120960"
"1379";"GM0143";"1999JJ00";"  146467"
"1380";"GM0143";"2000JJ00";"  167291"
"1381";"GM0143";"2001JJ00";""
"1382";"GM0143";"2002JJ00";""
"1383";"GM0143";"2003JJ00";""
"1384";"GM0143";"2004JJ00";""
"1385";"GM0143";"2005JJ00";""
"1386";"GM0143";"2006JJ00";""
"1387";"GM0143";"2007JJ00";""
"1388";"GM0143";"2008JJ00";""
"1389";"GM0143";"2009JJ00";""
"1390";"GM0143";"2010JJ00";""
"1391";"GM0143";"2011JJ00";""
"1392";"GM0143";"2012JJ00";""
"1393";"GM0143";"2013JJ00";""
"1394";"GM0143";"2014JJ00";""
"1395";"GM0143";"2015JJ00";""
"1396";"GM0143";"2016JJ00";""
"1397";"GM0143";"2017JJ00";""
"1398";"GM0143";"2018JJ00";""
"1399";"GM0143";"2019JJ00";""
"1400";"GM0650";"1995JJ00";"   63721"
"1401";"GM0650";"1996JJ00";"   70599"
"1402";"GM0650";"1997JJ00";"   81871"
"1403";"GM0650";"1998JJ00";"   71074"
"1404";"GM0650";"1999JJ00";"   79250"
"1405";"GM0650";"2000JJ00";"   91784"
"1406";"GM0650";"2001JJ00";"  111502"
"1407";"GM0650";"2002JJ00";"  122890"
"1408";"GM0650";"2003JJ00";""
"1409";"GM0650";"2004JJ00";""
"1410";"GM0650";"2005JJ00";""
"1411";"GM0650";"2006JJ00";""
"1412";"GM0650";"2007JJ00";""
"1413";"GM0650";"2008JJ00";""
"1414";"GM0650";"2009JJ00";""
"1415";"GM0650";"2010JJ00";""
"1416";"GM0650";"2011JJ00";""
"1417";"GM0650";"2012JJ00";""
"1418";"GM0650";"2013JJ00";""
"1419";"GM0650";"2014JJ00";""
"1420";"GM0650";"2015JJ00";""
"1421";"GM0650";"2016JJ00";""
"1422";"GM0650";"2017JJ00";""
"1423";"GM0650";"2018JJ00";""
"1424";"GM0650";"2019JJ00";""
"1425";"GM0744";"1995JJ00";"  118689"
"1426";"GM0744";"1996JJ00";"  124574"
"1427";"GM0744";"1997JJ00";"  190352"
"1428";"GM0744";"1998JJ00";"  160552"
"1429";"GM0744";"1999JJ00";"  170309"
"1430";"GM0744";"2000JJ00";"  205439"
"1431";"GM0744";"2001JJ00";"  244477"
"1432";"GM0744";"2002JJ00";"  273442"
"1433";"GM0744";"2003JJ00";"  231338"
"1434";"GM0744";"2004JJ00";"  256334"
"1435";"GM0744";"2005JJ00";"  299513"
"1436";"GM0744";"2006JJ00";"  265515"
"1437";"GM0744";"2007JJ00";"  265121"
"1438";"GM0744";"2008JJ00";"  296111"
"1439";"GM0744";"2009JJ00";"  273334"
"1440";"GM0744";"2010JJ00";"  268023"
"1441";"GM0744";"2011JJ00";"  292993"
"1442";"GM0744";"2012JJ00";"  263403"
"1443";"GM0744";"2013JJ00";"  242549"
"1444";"GM0744";"2014JJ00";"  251776"
"1445";"GM0744";"2015JJ00";"  254242"
"1446";"GM0744";"2016JJ00";"  266280"
"1447";"GM0744";"2017JJ00";"  274709"
"1448";"GM0744";"2018JJ00";"  299212"
"1449";"GM0744";"2019JJ00";"  334058"
"1450";"GM0308";"1995JJ00";"  129014"
"1451";"GM0308";"1996JJ00";"  149900"
"1452";"GM0308";"1997JJ00";"  157594"
"1453";"GM0308";"1998JJ00";"  172499"
"1454";"GM0308";"1999JJ00";"  207130"
"1455";"GM0308";"2000JJ00";"  273732"
"1456";"GM0308";"2001JJ00";"  301252"
"1457";"GM0308";"2002JJ00";"  314631"
"1458";"GM0308";"2003JJ00";"  269230"
"1459";"GM0308";"2004JJ00";"  307780"
"1460";"GM0308";"2005JJ00";"  329046"
"1461";"GM0308";"2006JJ00";"  354084"
"1462";"GM0308";"2007JJ00";"  376584"
"1463";"GM0308";"2008JJ00";"  352729"
"1464";"GM0308";"2009JJ00";"  345492"
"1465";"GM0308";"2010JJ00";"  339479"
"1466";"GM0308";"2011JJ00";"  356297"
"1467";"GM0308";"2012JJ00";"  308279"
"1468";"GM0308";"2013JJ00";"  332346"
"1469";"GM0308";"2014JJ00";"  321127"
"1470";"GM0308";"2015JJ00";"  297817"
"1471";"GM0308";"2016JJ00";"  348588"
"1472";"GM0308";"2017JJ00";"  364285"
"1473";"GM0308";"2018JJ00";"  384315"
"1474";"GM0308";"2019JJ00";"  431161"
"1475";"GM0745";"1995JJ00";"  117550"
"1476";"GM0745";"1996JJ00";"  130789"
"1477";"GM0745";"1997JJ00";""
"1478";"GM0745";"1998JJ00";""
"1479";"GM0745";"1999JJ00";""
"1480";"GM0745";"2000JJ00";""
"1481";"GM0745";"2001JJ00";""
"1482";"GM0745";"2002JJ00";""
"1483";"GM0745";"2003JJ00";""
"1484";"GM0745";"2004JJ00";""
"1485";"GM0745";"2005JJ00";""
"1486";"GM0745";"2006JJ00";""
"1487";"GM0745";"2007JJ00";""
"1488";"GM0745";"2008JJ00";""
"1489";"GM0745";"2009JJ00";""
"1490";"GM0745";"2010JJ00";""
"1491";"GM0745";"2011JJ00";""
"1492";"GM0745";"2012JJ00";""
"1493";"GM0745";"2013JJ00";""
"1494";"GM0745";"2014JJ00";""
"1495";"GM0745";"2015JJ00";""
"1496";"GM0745";"2016JJ00";""
"1497";"GM0745";"2017JJ00";""
"1498";"GM0745";"2018JJ00";""
"1499";"GM0745";"2019JJ00";""
"1500";"GM0489";"1995JJ00";"  114830"
"1501";"GM0489";"1996JJ00";"  120398"
"1502";"GM0489";"1997JJ00";"  138622"
"1503";"GM0489";"1998JJ00";"  134797"
"1504";"GM0489";"1999JJ00";"  170270"
"1505";"GM0489";"2000JJ00";"  198794"
"1506";"GM0489";"2001JJ00";"  215732"
"1507";"GM0489";"2002JJ00";"  232235"
"1508";"GM0489";"2003JJ00";"  246019"
"1509";"GM0489";"2004JJ00";"  255428"
"1510";"GM0489";"2005JJ00";"  255391"
"1511";"GM0489";"2006JJ00";"  283736"
"1512";"GM0489";"2007JJ00";"  275094"
"1513";"GM0489";"2008JJ00";"  288588"
"1514";"GM0489";"2009JJ00";"  273885"
"1515";"GM0489";"2010JJ00";"  266941"
"1516";"GM0489";"2011JJ00";"  276421"
"1517";"GM0489";"2012JJ00";"  262311"
"1518";"GM0489";"2013JJ00";"  258369"
"1519";"GM0489";"2014JJ00";"  251425"
"1520";"GM0489";"2015JJ00";"  257575"
"1521";"GM0489";"2016JJ00";"  269159"
"1522";"GM0489";"2017JJ00";"  294183"
"1523";"GM0489";"2018JJ00";"  336402"
"1524";"GM0489";"2019JJ00";"  352460"
"1525";"GM0203";"1995JJ00";"  128470"
"1526";"GM0203";"1996JJ00";"  147772"
"1527";"GM0203";"1997JJ00";"  155434"
"1528";"GM0203";"1998JJ00";"  182297"
"1529";"GM0203";"1999JJ00";"  220087"
"1530";"GM0203";"2000JJ00";"  246961"
"1531";"GM0203";"2001JJ00";"  267905"
"1532";"GM0203";"2002JJ00";"  268552"
"1533";"GM0203";"2003JJ00";"  264072"
"1534";"GM0203";"2004JJ00";"  280777"
"1535";"GM0203";"2005JJ00";"  292103"
"1536";"GM0203";"2006JJ00";"  306034"
"1537";"GM0203";"2007JJ00";"  322137"
"1538";"GM0203";"2008JJ00";"  322785"
"1539";"GM0203";"2009JJ00";"  311501"
"1540";"GM0203";"2010JJ00";"  309841"
"1541";"GM0203";"2011JJ00";"  290602"
"1542";"GM0203";"2012JJ00";"  283522"
"1543";"GM0203";"2013JJ00";"  258912"
"1544";"GM0203";"2014JJ00";"  258411"
"1545";"GM0203";"2015JJ00";"  266307"
"1546";"GM0203";"2016JJ00";"  282871"
"1547";"GM0203";"2017JJ00";"  312523"
"1548";"GM0203";"2018JJ00";"  329980"
"1549";"GM0203";"2019JJ00";"  359070"
"1550";"GM0144";"1995JJ00";"  126772"
"1551";"GM0144";"1996JJ00";"  141253"
"1552";"GM0144";"1997JJ00";"  141423"
"1553";"GM0144";"1998JJ00";"  145052"
"1554";"GM0144";"1999JJ00";"  186586"
"1555";"GM0144";"2000JJ00";"  185860"
"1556";"GM0144";"2001JJ00";"  257334"
"1557";"GM0144";"2002JJ00";"  302499"
"1558";"GM0144";"2003JJ00";"  261160"
"1559";"GM0144";"2004JJ00";"  255349"
"1560";"GM0144";"2005JJ00";""
"1561";"GM0144";"2006JJ00";""
"1562";"GM0144";"2007JJ00";""
"1563";"GM0144";"2008JJ00";""
"1564";"GM0144";"2009JJ00";""
"1565";"GM0144";"2010JJ00";""
"1566";"GM0144";"2011JJ00";""
"1567";"GM0144";"2012JJ00";""
"1568";"GM0144";"2013JJ00";""
"1569";"GM0144";"2014JJ00";""
"1570";"GM0144";"2015JJ00";""
"1571";"GM0144";"2016JJ00";""
"1572";"GM0144";"2017JJ00";""
"1573";"GM0144";"2018JJ00";""
"1574";"GM0144";"2019JJ00";""
"1575";"GM0005";"1995JJ00";"   79343"
"1576";"GM0005";"1996JJ00";"   73018"
"1577";"GM0005";"1997JJ00";"   87111"
"1578";"GM0005";"1998JJ00";"   88532"
"1579";"GM0005";"1999JJ00";"  101282"
"1580";"GM0005";"2000JJ00";"  121041"
"1581";"GM0005";"2001JJ00";"  144062"
"1582";"GM0005";"2002JJ00";"  156401"
"1583";"GM0005";"2003JJ00";"  172072"
"1584";"GM0005";"2004JJ00";"  162263"
"1585";"GM0005";"2005JJ00";"  185464"
"1586";"GM0005";"2006JJ00";"  198602"
"1587";"GM0005";"2007JJ00";"  194998"
"1588";"GM0005";"2008JJ00";"  188657"
"1589";"GM0005";"2009JJ00";"  179730"
"1590";"GM0005";"2010JJ00";"  188139"
"1591";"GM0005";"2011JJ00";"  186653"
"1592";"GM0005";"2012JJ00";"  179928"
"1593";"GM0005";"2013JJ00";"  186492"
"1594";"GM0005";"2014JJ00";"  174753"
"1595";"GM0005";"2015JJ00";"  178920"
"1596";"GM0005";"2016JJ00";"  183710"
"1597";"GM0005";"2017JJ00";"  198676"
"1598";"GM0005";"2018JJ00";"  214213"
"1599";"GM0005";"2019JJ00";""
"1600";"GM0888";"1995JJ00";"   92607"
"1601";"GM0888";"1996JJ00";"  105391"
"1602";"GM0888";"1997JJ00";"  120811"
"1603";"GM0888";"1998JJ00";"  125891"
"1604";"GM0888";"1999JJ00";"  153270"
"1605";"GM0888";"2000JJ00";"  161134"
"1606";"GM0888";"2001JJ00";"  165641"
"1607";"GM0888";"2002JJ00";"  164110"
"1608";"GM0888";"2003JJ00";"  184807"
"1609";"GM0888";"2004JJ00";"  183769"
"1610";"GM0888";"2005JJ00";"  185888"
"1611";"GM0888";"2006JJ00";"  194649"
"1612";"GM0888";"2007JJ00";"  213428"
"1613";"GM0888";"2008JJ00";"  202607"
"1614";"GM0888";"2009JJ00";"  188678"
"1615";"GM0888";"2010JJ00";"  181157"
"1616";"GM0888";"2011JJ00";"  189860"
"1617";"GM0888";"2012JJ00";"  185433"
"1618";"GM0888";"2013JJ00";"  176182"
"1619";"GM0888";"2014JJ00";"  185729"
"1620";"GM0888";"2015JJ00";"  187159"
"1621";"GM0888";"2016JJ00";"  207205"
"1622";"GM0888";"2017JJ00";"  195019"
"1623";"GM0888";"2018JJ00";"  226580"
"1624";"GM0888";"2019JJ00";"  231409"
"1625";"GM0746";"1995JJ00";"   99289"
"1626";"GM0746";"1996JJ00";"  110904"
"1627";"GM0746";"1997JJ00";""
"1628";"GM0746";"1998JJ00";""
"1629";"GM0746";"1999JJ00";""
"1630";"GM0746";"2000JJ00";""
"1631";"GM0746";"2001JJ00";""
"1632";"GM0746";"2002JJ00";""
"1633";"GM0746";"2003JJ00";""
"1634";"GM0746";"2004JJ00";""
"1635";"GM0746";"2005JJ00";""
"1636";"GM0746";"2006JJ00";""
"1637";"GM0746";"2007JJ00";""
"1638";"GM0746";"2008JJ00";""
"1639";"GM0746";"2009JJ00";""
"1640";"GM0746";"2010JJ00";""
"1641";"GM0746";"2011JJ00";""
"1642";"GM0746";"2012JJ00";""
"1643";"GM0746";"2013JJ00";""
"1644";"GM0746";"2014JJ00";""
"1645";"GM0746";"2015JJ00";""
"1646";"GM0746";"2016JJ00";""
"1647";"GM0746";"2017JJ00";""
"1648";"GM0746";"2018JJ00";""
"1649";"GM0746";"2019JJ00";""
"1650";"GM1954";"1995JJ00";""
"1651";"GM1954";"1996JJ00";""
"1652";"GM1954";"1997JJ00";""
"1653";"GM1954";"1998JJ00";""
"1654";"GM1954";"1999JJ00";""
"1655";"GM1954";"2000JJ00";""
"1656";"GM1954";"2001JJ00";""
"1657";"GM1954";"2002JJ00";""
"1658";"GM1954";"2003JJ00";""
"1659";"GM1954";"2004JJ00";""
"1660";"GM1954";"2005JJ00";""
"1661";"GM1954";"2006JJ00";""
"1662";"GM1954";"2007JJ00";""
"1663";"GM1954";"2008JJ00";""
"1664";"GM1954";"2009JJ00";""
"1665";"GM1954";"2010JJ00";""
"1666";"GM1954";"2011JJ00";""
"1667";"GM1954";"2012JJ00";""
"1668";"GM1954";"2013JJ00";""
"1669";"GM1954";"2014JJ00";""
"1670";"GM1954";"2015JJ00";""
"1671";"GM1954";"2016JJ00";""
"1672";"GM1954";"2017JJ00";""
"1673";"GM1954";"2018JJ00";""
"1674";"GM1954";"2019JJ00";"  248905"
